rxns	l_pac	n_butanol	docosanol	rrbutanediol	phenylethanol	glycerol	methylbutanol	isobutanol	s_reticuline	psilocybin	cinnamoyltropine	choline	hypoxanthine	xanthine	nicotianamine	ergothioneine	glutathione	alanine	arginine	asparagine	aspartate	citrulline	cysteine	glutamate	glutamine	glycine	histidine	homoserine	isoleucine	leucine	lysine	methionine	phenylalanine	proline	serine	threonine	tryptophan	tyrosine	valine	ornithine	hydroxymandelic_acid	cinnamate	mandelic_acid	coumaric_acid	rosmarinic_acid	salidroside	tyrosol	vanillin_beta_glucoside	beta_ionone	putrescine	spermine	ara	dha	epa	ffas	laurate	oleate	palmitoleate	triacylglycerol	ergosterol	catechin	genistein	kaempferol	naringenin	quercetin	adipic_acid	cis_muconate	itaconic_acid	caffeic_acid	succinate	lactate	malate	oxoglutarate	acetate	citrate	fumaric_acid	glycolate	hexanoate	pyruvate	resveratrol	astaxanthin	betaxanthin	beta_carotene	artemisinic_acid	farnesene	amorphadiene	geraniol	limonene	linalool	lupeol	oleanolate	patchoulol	protopanaxadiol	santalene	beta_amyrin	glycyrrhetinic_acid	lycopene	miltiradiene	nootkatone	squalene	taxadien_alpha_yl_acetate	valencene
r_0412No1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0436No1	4.28890557562067e-08	4.34269894910177e-08	4.35623840742447e-08	4.35391519167803e-08	4.35391519167805e-08	4.353915191678e-08	4.35391519167803e-08	4.35391519167805e-08	4.35391519167808e-08	4.35391519167804e-08	4.35391519167803e-08	4.35391519167801e-08	4.35391519167806e-08	4.35391519167804e-08	4.35560349066059e-08	4.35391519167802e-08	4.35391519167804e-08	4.35391519167805e-08	4.35391519167802e-08	4.35391519167802e-08	4.35391519167804e-08	4.35391519167805e-08	4.35391519167809e-08	4.35391519167804e-08	4.35391519167805e-08	4.35391519167804e-08	4.35391519167805e-08	4.35391519167805e-08	4.35391519167802e-08	4.35391519167804e-08	4.35391519167808e-08	4.35391519167803e-08	4.35391519167806e-08	4.35391519167805e-08	4.35391519167807e-08	4.35391519167804e-08	4.35391519167804e-08	4.35391519167804e-08	4.35391519167805e-08	4.35391519167805e-08	4.37285977019396e-08	4.35391519167804e-08	4.37285977019399e-08	4.35391519167806e-08	4.35391519167802e-08	5.92660027037098e-08	5.92660027037104e-08	4.35391519167806e-08	4.35391519167802e-08	4.35391519167803e-08	4.35391519167805e-08	4.35391519167805e-08	4.35391519167805e-08	4.35391519167804e-08	4.35391519167804e-08	4.35391519167807e-08	4.35391519167804e-08	4.35391519167805e-08	8.70355195048088e-08	4.35391519167805e-08	4.35391519167802e-08	4.35391519167805e-08	4.35391519167806e-08	4.35391519167807e-08	4.35391519167804e-08	4.35391519167804e-08	4.35391519167804e-08	4.35391519167808e-08	4.35391519167805e-08	4.35391519167804e-08	4.38426381392355e-08	4.35391519167809e-08	4.35391519167804e-08	4.35391519167805e-08	4.35391519167806e-08	4.35391519167805e-08	4.35391519167806e-08	4.35391519167805e-08	6.89833583868688e-08	4.35391519167802e-08	4.35391519167801e-08	4.35391519167804e-08	4.35391519167803e-08	4.35391519167806e-08	4.35391519167802e-08	4.35391519167803e-08	4.35391519167805e-08	4.35391519167805e-08	4.35391519167805e-08	4.35391519167804e-08	4.35391519167805e-08	4.35391519167805e-08	4.35391519167804e-08	4.35391519167805e-08	4.35391519167804e-08	4.35391519167807e-08	4.35391519167803e-08	4.35391519167804e-08	4.35391519167802e-08	4.35824050228302e-08	4.35391519167805e-08	4.35391519167807e-08
arm_r_0437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0437No1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0437No2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
arm_r_0438	4.426672148373	5.67433905543722	4.10482207105548	3.81564137251438	5.49878290641719	5.33803015532572	4.74462439641137	4.03559142334882	4.0632454833726	4.05080009538586	4.04227081697604	7.14137871258978	11.3241085604303	12.6084145659617	4.1087915208734	4.10468431339551	6.48728202672516	4.13128949976381	6.04920825755307	5.94831386944216	5.17719247459735	5.96673109901774	6.66609677423381	5.35099246611686	5.34294754077909	4.82165986887462	6.94901541595856	5.61044430248144	5.31469679332472	4.72586762086481	6.27336172140774	6.55240519782501	5.63566840414141	5.72823787985852	5.35533076927402	6.29233647339593	6.50274328484494	5.67515987775867	4.32578816885116	5.7282378798584	5.7288158502776	5.6356684041414	5.68527267859161	4.97543094345485	6.22535416230775	5.13287787627915	5.13156066217085	4.05011645518865	4.05423651131957	5.72823787985842	6.98779524311748	4.09092960858617	4.1172774099047	4.09132119286304	6.59000110017175	7.28973940488909	6.55687902555001	6.52433638204245	8.85023143927326	6.09138061001993	4.08147605389554	4.06501650283352	4.07973354504721	4.08676038538966	4.07973032604709	5.13634928344484	5.38177098604091	5.47568989678905	4.04483047402823	4.92711310818475	3.62243038116804	5.55483157527967	5.66378687188714	4.89689082309739	5.96732044845467	5.55483157527971	7.68261209667438	6.60623580118815	1.43895868016883	4.48398211701585	4.0485757382345	4.07466153144997	4.06390097504082	5.95794482675172	6.03016434034961	6.03016434034928	6.03016434034969	6.03016434034962	5.89077737182608	4.06510636736913	4.08242390645823	4.0665359146943	4.05326721613632	6.03016434034967	6.00508493432718	4.05758429643831	4.05612552110577	4.04609311201094	4.24639433180255	6.01708415793869	4.16521536525925	4.24648997752655
r_0438No1	4.426672148373	5.67433905543722	4.10482207105548	3.81564137251438	5.49878290641719	5.33803015532572	4.74462439641137	4.03559142334882	4.0632454833726	4.05080009538586	4.04227081697604	7.14137871258978	11.3241085604303	12.6084145659617	4.1087915208734	4.10468431339551	6.48728202672516	4.13128949976381	6.04920825755307	5.94831386944216	5.17719247459735	5.96673109901774	6.66609677423381	5.35099246611686	5.34294754077909	4.82165986887462	6.94901541595856	5.61044430248144	5.31469679332472	4.72586762086481	6.27336172140774	6.55240519782501	5.63566840414141	5.72823787985852	5.35533076927402	6.29233647339593	6.50274328484494	5.67515987775867	4.32578816885116	5.7282378798584	5.7288158502776	5.6356684041414	5.68527267859161	4.97543094345485	6.22535416230775	5.13287787627915	5.13156066217085	4.05011645518865	4.05423651131957	5.72823787985842	6.98779524311748	4.09092960858617	4.1172774099047	4.09132119286304	6.59000110017175	7.28973940488909	6.55687902555001	6.52433638204245	8.85023143927326	6.09138061001993	4.08147605389554	4.06501650283352	4.07973354504721	4.08676038538966	4.07973032604709	5.13634928344484	5.38177098604091	5.47568989678905	4.04483047402823	4.92711310818475	3.62243038116804	5.55483157527967	5.66378687188714	4.89689082309739	5.96732044845467	5.55483157527971	7.68261209667438	6.60623580118815	1.43895868016883	4.48398211701585	4.0485757382345	4.07466153144997	4.06390097504082	5.95794482675172	6.03016434034961	6.03016434034928	6.03016434034969	6.03016434034962	5.89077737182608	4.06510636736913	4.08242390645823	4.0665359146943	4.05326721613632	6.03016434034967	6.00508493432718	4.05758429643831	4.05612552110577	4.04609311201094	4.24639433180255	6.01708415793869	4.16521536525925	4.24648997752655
r_0438No5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0439No1	2.2133360741865	2.83716952771861	2.05241103552774	1.90782068625719	2.7493914532086	2.66901507766286	2.37231219820568	2.01779571167441	2.0316227416863	2.02540004769293	2.02113540848802	3.57068935629489	5.66205428021517	6.30420728298087	2.0543957604367	2.05234215669776	3.24364101336258	2.0656447498819	3.02460412877653	2.97415693472108	2.58859623729868	2.98336554950887	3.3330483871169	2.67549623305843	2.67147377038955	2.41082993443731	3.47450770797928	2.80522215124072	2.65734839666236	2.36293381043241	3.13668086070387	3.2762025989125	2.81783420207071	2.86411893992926	2.67766538463701	3.14616823669796	3.25137164242247	2.83757993887934	2.16289408442558	2.8641189399292	2.8644079251388	2.8178342020707	2.84263633929581	2.48771547172742	3.11267708115388	2.56643893813957	2.56578033108542	2.02505822759433	2.02711825565979	2.86411893992921	3.49389762155874	2.04546480429308	2.05863870495235	2.04566059643152	3.29500055008587	3.64486970244454	3.27843951277501	3.26216819102122	4.42511571963663	3.04569030500996	2.04073802694777	2.03250825141676	2.03986677252361	2.04338019269483	2.03986516302354	2.56817464172242	2.69088549302045	2.73784494839452	2.02241523701411	2.46355655409238	1.664262389395	2.77741578763984	2.83189343594357	2.44844541154869	2.98366022422734	2.77741578763986	3.84130604833719	3.30311790059408	0.719479340084414	2.24199105850793	2.02428786911725	2.03733076572499	2.03195048752041	2.97897241337586	3.01508217017481	3.01508217017464	3.01508217017484	3.01508217017481	2.94538868591304	2.03255318368456	2.04121195322912	2.03326795734715	2.02663360806816	3.01508217017484	3.00254246716359	2.02879214821916	2.02806276055289	2.02304655600547	2.12319716590127	3.00854207896935	2.08260768262963	2.12324498876328
r_0440No1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0441No1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.816690358801999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0442No1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0443No1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0445No1	0.136428426613574	0.541257010469541	0.000945269828354744	0.290455048132763	0.740043239480959	1.08830404062331	0.00109849607962235	0.563727275576501	0.000943857091549496	0.000944704806221351	0.000943310374352111	0.00159914372166195	1.10305996838547	1.22841011859284	0.0009456416555782	0.000963979311340183	0.533457328365419	0	0.584987148204907	0.628324891270192	0.469545951352425	0.63577025651385	0.656047610264365	0.0884627603550259	0.184757127426201	0.203453818442249	0.577927754082566	0.878697851403439	0.671395462512743	0.00109849607962135	0	0.869614867973844	0.660884311654129	0.51324109622851	0	1.01507628558635	0.791237399774722	0.65825559715385	0.420093705445873	0.513241096228757	0.656902941798734	0.660884311654129	0.659801353944856	0.0513070968386197	0.103517981266034	0.0961228451882532	0.0957765949219562	0.000944487318494707	0.00094500170319689	0.513241096228734	1.21505985942791	0.0009620038747018	0.000979471419446654	0.000962086874716782	0.746737136856044	0.629488086823283	0.77004413798906	0.766528230784285	1.28283109783444	0.202386203070727	0.00094392932483145	0.000944053917345977	0.000944005540019527	0.000962322241575997	0.000944005569839756	0.776830252212642	0.656000967301214	0.121714531143798	0.000963909091125065	1.02960118398727	0.464254055833938	0.852533471322077	0	0	0.237775054337223	0.852533471321992	0	0.0671395504532399	0	0.021452813631876	0.000944542674142783	0.000944728862459332	0.000962998132728387	0.110740476578302	0.0715562319143974	0.0715562319153864	0.0715562319141819	0.0715562319144091	0.00159914372166196	0.000944027221996269	0.000943752704378298	0.000944738188374691	0.000964465021811023	0.0715562319142197	0.0851636010679782	0.000943954857710594	0.000944817895359981	0.000944915076870279	0.000942879522048436	0.0773788118148535	0.000946501605290528	0.000942878850624967
r_0446No1	0	0	0	0	0	0	0.000500647642039605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000500647642040605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00159914372166196	0.00159914372166196	0	0	0.00159914372166196	0	0.00253368059796777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0447No1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
arm_r_0448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0448No1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0448No2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0449No1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0450No1	0.759007685940272	0.4312826295609	0	0.801548670984827	0.597418059320225	0.890590869671257	0.722552039961847	0.847094042225366	0	0	0	0	0.85194784716291	0.878337352469739	0	0	0.408208994451561	0.479182030703079	0.528700449485699	0.549228854095236	0.49253341471914	0.608302518333973	0	0.767883289688647	0.672399281752158	0.514614872231329	0.489862337986623	0.448934179019156	0.371195783184893	0.559424363033707	0.395143947293257	0.0752621305485767	0.497726306834766	0.676589899563458	0.456288633834392	0.500076091837757	0.519590800576322	0.57405016151248	0.65509434784435	0.676589899563725	0.658903928282115	0.497726306834765	0.57474949180336	0	0	0	0	0	0	0.676589899563702	0.618751155641974	0	0	0	0.669943372184921	0	0.664231789482371	0.670217032476071	0.719856976399625	0.299709055467236	0	0	0	0	0	0.60792863438642	0.573405981554584	0.773424520328039	0	0.890593396666533	0.816174049067265	0.882692849356036	0.890593396666534	0.890590869671258	0.780233113191568	0.882692849355947	0.890593396666534	0	0.826655779003813	0.000438929617941475	0	0	0	0.422655625859846	0.517541749653465	0.517541749654523	0.517541749653232	0.517541749653472	0	0	0	0	0	0.517541749653272	0.48459099291275	0	0	0	0	0	0	0
r_0451No1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.140277503916823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0452No1	0.0183401322443585	0.01857016239217	0.0507646184453815	0.0186181250643493	0.0186181250643469	0.0186181250643534	0.0186177767511308	0.0186181250643471	0.0429777473690307	0.0412904820426271	0.0398976039895575	0.384479483438979	0.528823601295971	0.49583671966246	0.061418797306229	0.0484375463039086	0.0186181250643481	0.0186181250643458	0.194516680622042	0.0186181250643469	0.0186181250643416	0.0186181250643469	0.0186181250643482	0.0186181250643472	0.0186181250643482	0.0186181250643478	0.253149532474594	0.0186181250643513	0.0186181250643471	0.0186177767511328	0.0186181250643475	0.0186181250643523	0.018618125064349	0.0186181250643511	0.0186181250643456	0.0186181250643512	0.0186181250643481	0.0186181250643488	0.0186181250643519	0.018618125064349	0.0186991354921113	0.0186181250643476	0.0186991354921073	0.136895879336631	0.477798733004353	0.199142351790081	0.198718377478342	0.0429507575622854	0.0383689434787754	0.0186181250643523	0.0186181250643499	0.0495419519865521	0.0544718768034564	0.0494131735291926	0.0186181250643471	0.0186181250643485	0.0186181250643518	0.018618125064348	0.037217954779606	0.0186181250643455	0.0470985108538691	0.0442765973514676	0.0467887884200662	0.0480136117418101	0.0467882358098831	0.0186181250643479	0.0186181250643463	0.0186181250643542	0.0409145804336076	0	0.0187479012358204	0.018618125064348	0.0186181250643484	0.0186181250643442	0.0186181250643448	0	1.47587666274305	0.342944910574982	0.0294985257466779	0.107041596129899	0.0388050167355141	0.0464240875602084	0.0379779324474304	0.0186181250643498	0.0186181250643498	0.0186181250643555	0.0186181250643452	0.0186181250643482	0.0640841725867395	0.0379355285667539	0.0372446411123778	0.0378782763385591	0.0384017793609973	0.0186181250643462	0.0186181250643516	0.0382356809061875	0.0382936271306456	0.0386938910990795	0.0307024830958516	0.018636620871055	0.0696309576575559	0.0306986670328984
r_0453No1	0.00460063609957351	0.00465833933681934	0.00467286288359131	0.00467037080955477	0.00467037080955479	0.00467037080955474	0.00467037080955477	0.00467037080955479	0.00467037080955482	0.00467037080955478	0.00467037080955476	0.00467037080955476	0.0046703708095548	0.00467037080955478	0.00467218181917227	0.00467037080955475	0.00467037080955478	0.00467037080955479	0.00467037080955475	0.00467037080955476	0.00467037080955477	0.00467037080955478	0.00467037080955482	0.00467037080955478	0.00467037080955479	0.00467037080955478	0.00467037080955478	0.00467037080955478	0.00467037080955475	0.00467037080955477	0.00467037080955481	0.00467037080955476	0.0046703708095548	0.00467037080955479	0.0046703708095548	0.00467037080955478	0.00467037080955477	0.00467037080955478	0.00467037080955478	0.00467037080955479	0.00469069233687097	0.00467037080955478	0.004690692336871	0.0046703708095548	0.00467037080955475	0.0060017673416001	0.00600176734160016	0.00467037080955481	0.00467037080955475	0.00467037080955477	0.00467037080955478	0.00467037080955479	0.00467037080955479	0.00467037080955477	0.00467037080955477	0.00467037080955481	0.00467037080955477	0.00467037080955479	0.00933615221689768	0.00467037080955479	0.00467037080955475	0.0046703708095548	0.0046703708095548	0.00467037080955481	0.00467037080955478	0.00467037080955478	0.00467037080955478	0.00467037080955481	0.0046703708095548	0.00467037080955479	0.00470292526071096	0.00467037080955482	0.00467037080955478	0.00467037080955479	0.00467037080955479	0.00467037080955478	0.00467037080955479	0.00467037080955479	0.00739972758245016	0.00467037080955475	0.00467037080955474	0.00467037080955478	0.00467037080955476	0.0046703708095548	0.00467037080955476	0.00467037080955477	0.00467037080955479	0.00467037080955479	0.00467037080955478	0.00467037080955477	0.00467037080955478	0.00467037080955478	0.00467037080955477	0.00467037080955478	0.00467037080955477	0.00467037080955481	0.00467037080955477	0.00467037080955477	0.00467037080955475	0.00467501049671046	0.0046703708095548	0.00467037080955481
r_0454No1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0455No1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0457No1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0458No1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0459No1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0460No1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.236640030857653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0462No1	0.00289581475030164	0.00293213535509195	0.00294127702595196	0.00293970842009015	0.00293970842009016	0.00293970842009012	0.00293970842009014	0.00293970842009016	0.00293970842009018	0.00293970842009015	0.00293970842009014	0.00293970842009013	0.00293970842009016	0.00293970842009015	0.00294084833819055	0.00293970842009014	0.00293970842009015	0.00297326022629135	0.00297326022642421	0.00297326022632213	0.00297326022630069	0.00297326022627314	0.00293970842009018	0.00293970842009015	0.00297326022633384	0.00297326022630478	0.00297326022631197	0.00293970842009016	0.00293970842009014	0.00293970842009015	0.00297326022627323	0.00293970842009014	0.00293970842009016	0.00293970842009016	0.00297326022621715	0.00293970842009015	0.00293970842009015	0.00293970842009015	0.00293970842009016	0.00293970842009016	0.00295249955967981	0.00293970842009015	0.00295249955967984	0.00293970842009016	0.00293970842009014	0.00400156547619922	0.00400156547619925	0.00293970842009017	0.0039264367274063	0.00293970842009015	0.00293970842009016	0.00293970842009016	0.00293970842009016	0.00293970842009015	0.00293970842009015	0.00293970842009017	0.00293970842009015	0.00293970842009016	0.00594922473259788	0.107331452993087	0.00293970842009014	0.00293970842009016	0.00293970842009016	0.00293970842009017	0.00293970842009015	0.00293970842009015	0.00293970842009015	0.00293970842009018	0.00293970842009016	0.00293970842009015	0.00296019942563931	0.00293970842009018	0.00293970842009015	0.00293970842009016	0.00293970842009016	0.00293970842009015	0.00293970842009016	0.00293970842009016	0.00465766903047593	0.00293970842009014	0.00363994409318942	0.00293970842009015	0.00442537577116623	0.119253247264477	0.126701601067674	0.126701601067676	0.00293970842009016	0.00293970842009016	0.00293970842009016	0.00500380696784907	0.00619621879288184	0.00510223134349201	0.00418838854574351	0.126701601067673	0.12411503851799	0.00448587139902459	0.00402398987284937	0.00350589873666387	0.0174865032266682	0.125503099188037	0.00452801072142929	0.0174930889735886
r_0463No1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0464No1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
